source,run_id,decision_id,candle_timestamp,symbol,timeframe,provider,side,score,confidence_label,risk_label,actionability,is_actionable,entry_price,entry_zone,stop_zone,targets,regime_label,regime_confidence,long_score,short_score,trend_score,momentum_score,volume_score,structure_score,risk_penalty,historical_edge_score,available_future_candles,evaluation_status,target_1_hit,target_2_hit,target_3_hit,stop_hit,mfe_pct,mae_pct,evaluated_candles,return_after_4h_pct,return_after_12h_pct,return_after_24h_pct
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_546,2026-05-31 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,34,Low,Low,MONITOR_ONLY,False,708.833,نامشخص,نامشخص,[],VOLATILE,75,34,16,17,17,7,6,-5,0,220,COMPLETE,False,False,False,False,2.8965,-4.933,6,0.1875,-3.2185,-1.8008
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_552,2026-06-01 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,34,Low,Low,MONITOR_ONLY,False,696.068,نامشخص,نامشخص,[],VOLATILE,75,34,7,11,21,11,3,-4,0,214,COMPLETE,False,False,False,False,0.7726,-6.3109,6,-0.4558,-2.0354,-5.1715
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_558,2026-06-02 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,30,Low,Medium,MONITOR_ONLY,False,660.071,نامشخص,نامشخص,[],VOLATILE,75,0,30,17,25,5,7,-13,0,208,COMPLETE,False,False,False,False,0.4619,-6.0707,6,-1.4227,-2.4081,-5.5958
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_564,2026-06-03 16:00:00,BNB/USDT,4h,kucoin,SHORT,72,Medium-High,Medium,ACTIONABLE,True,623.135,621 - 627,642,"[""607"", ""594"", ""581""]",TRENDING_BEAR,75,0,72,28,25,7,10,-9,0,202,COMPLETE,True,True,False,False,5.6227,-1.0755,6,0.3837,3.6607,2.7232
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_570,2026-06-04 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,45,Low,Medium,MONITOR_ONLY,False,606.166,نامشخص,نامشخص,[],TRENDING_BEAR,100,0,45,28,19,0,6,-10,0,196,COMPLETE,False,False,False,False,0.2773,-8.2024,6,-0.2903,-2.1131,-6.4029
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_576,2026-06-05 16:00:00,BNB/USDT,4h,kucoin,SHORT,56,Medium,High,WATCHLIST,False,567.354,565 - 572,589,"[""549"", ""535"", ""521""]",TRENDING_BEAR,100,0,56,28,20,5,10,-16,0,190,COMPLETE,False,False,False,False,1.3284,-2.9874,6,-0.8637,-2.0233,-1.1062
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_582,2026-06-06 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,36,Low,Medium,MONITOR_ONLY,False,573.63,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,36,28,13,0,3,-10,0,184,COMPLETE,False,False,False,False,4.3725,-0.4836,6,0.1274,2.7906,2.6062
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_588,2026-06-07 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,19,Low,Medium,MONITOR_ONLY,False,588.58,نامشخص,نامشخص,[],TRENDING_BULL,37,19,6,6,12,0,6,-7,0,178,COMPLETE,False,False,False,False,3.7483,-0.1599,6,2.7152,1.3281,3.2038
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_594,2026-06-08 16:00:00,BNB/USDT,4h,kucoin,LONG,59,Medium,Low,WATCHLIST,False,607.437,604 - 609,592,"[""620"", ""630"", ""640""]",TRENDING_BULL,75,59,0,28,23,0,6,-2,0,172,COMPLETE,False,False,False,True,0.4845,-3.8911,6,-0.9629,-0.575,-1.7467
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_600,2026-06-09 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,24,Low,Low,MONITOR_ONLY,False,596.827,نامشخص,نامشخص,[],SIDEWAYS,37,24,8,11,18,0,5,0,0,166,COMPLETE,False,False,False,False,0.278,-2.7105,6,-0.5879,-1.3277,-1.4947
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_606,2026-06-10 16:00:00,BNB/USDT,4h,kucoin,SHORT,61,Medium,Low,WATCHLIST,False,587.906,586 - 591,601,"[""577"", ""568"", ""559""]",TRENDING_BEAR,37,0,61,17,24,7,6,0,0,160,COMPLETE,False,False,False,True,0.9615,-3.2995,6,0.2102,-1.7562,-2.8205
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_612,2026-06-11 16:00:00,BNB/USDT,4h,kucoin,LONG,51,Low,Low,NOT_ACTIONABLE,False,604.488,602 - 606,593,"[""614"", ""622"", ""630""]",QUIET,50,51,0,17,28,3,7,0,0,154,COMPLETE,False,False,False,False,1.4364,-1.3413,6,0.1866,-0.7721,-0.182
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_618,2026-06-12 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,46,Low,Medium,MONITOR_ONLY,False,603.388,نامشخص,نامشخص,[],TRENDING_BULL,100,46,0,28,17,0,6,-7,0,148,COMPLETE,False,False,False,False,1.2871,-0.6061,6,0.0103,-0.006,0.8219
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_624,2026-06-13 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,48,Low,Low,MONITOR_ONLY,False,608.347,نامشخص,نامشخص,[],TRENDING_BULL,75,48,0,28,17,0,6,-5,0,142,COMPLETE,False,False,False,False,0.7558,-0.9291,6,0.1565,0.2842,-0.8447
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_630,2026-06-14 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,20,Low,Low,MONITOR_ONLY,False,603.208,نامشخص,نامشخص,[],TRENDING_BULL,62,18,20,6,30,0,0,0,0,136,COMPLETE,False,False,False,False,4.9233,-0.0686,6,2.2218,2.0187,2.8662
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_636,2026-06-15 16:00:00,BNB/USDT,4h,kucoin,LONG,56,Medium,Low,WATCHLIST,False,620.497,619 - 622,611,"[""628"", ""634"", ""640""]",TRENDING_BULL,100,56,0,28,17,0,10,-5,0,130,COMPLETE,False,False,False,True,0.1882,-3.1257,6,-0.4292,-0.7288,-2.1852
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_642,2026-06-16 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,25,Low,Medium,MONITOR_ONLY,False,606.938,نامشخص,نامشخص,[],SIDEWAYS,37,0,25,17,20,0,7,-9,0,124,COMPLETE,False,False,False,False,0.9182,-1.645,6,-0.3292,-0.0433,-1.3675
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_648,2026-06-17 16:00:00,BNB/USDT,4h,kucoin,SHORT,88,High,Low,ACTIONABLE,True,598.638,597 - 601,608,"[""591"", ""584"", ""578""]",TRENDING_BEAR,75,0,88,28,28,11,10,0,0,118,COMPLETE,True,True,True,False,4.2989,-0.9139,6,-0.4844,1.5213,3.3114
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_654,2026-06-18 16:00:00,BNB/USDT,4h,kucoin,SHORT,62,Medium,Medium,WATCHLIST,False,578.815,578 - 581,589,"[""570"", ""564"", ""557""]",TRENDING_BEAR,100,1,62,28,17,5,10,-7,0,112,COMPLETE,False,False,False,False,1.3839,-0.7405,6,0.0841,0.6615,-0.171
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_660,2026-06-19 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,35,Low,Medium,MONITOR_ONLY,False,579.805,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,35,17,17,0,8,-9,0,106,COMPLETE,False,False,False,False,1.6516,-0.1739,6,0.2522,1.362,1.0419
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_666,2026-06-20 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,17,Low,Low,MONITOR_ONLY,False,585.846,نامشخص,نامشخص,[],SIDEWAYS,37,6,17,11,13,0,5,-2,0,100,COMPLETE,False,False,False,False,1.1098,-0.169,6,0.3501,0.8472,1.0423
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_672,2026-06-21 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,40,Low,Low,MONITOR_ONLY,False,591.952,نامشخص,نامشخص,[],SIDEWAYS,37,40,0,17,26,0,7,0,0,94,COMPLETE,False,False,False,False,1.7142,-1.3991,6,-1.3104,0.3423,0.0399
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_678,2026-06-22 16:00:00,BNB/USDT,4h,kucoin,LONG,59,Medium,Low,WATCHLIST,False,592.188,591 - 593,585,"[""598"", ""604"", ""609""]",TRENDING_BULL,75,59,6,28,17,3,10,-5,0,88,COMPLETE,False,False,False,True,0.1513,-3.6735,6,-0.3617,-1.9544,-2.7125
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_684,2026-06-23 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,26,Low,Medium,MONITOR_ONLY,False,576.125,نامشخص,نامشخص,[],SIDEWAYS,50,0,26,17,20,3,3,-7,0,82,COMPLETE,False,False,False,False,1.0168,-5.0788,6,0.3164,0.1297,-3.6039
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_690,2026-06-24 16:00:00,BNB/USDT,4h,kucoin,SHORT,64,Medium,Medium,WATCHLIST,False,555.362,554 - 557,565,"[""547"", ""541"", ""534""]",TRENDING_BEAR,75,0,64,28,21,7,10,-11,0,76,COMPLETE,True,True,False,True,2.666,-3.1039,6,-1.6571,-2.722,0.1894
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_696,2026-06-25 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,45,Low,Medium,MONITOR_ONLY,False,554.31,نامشخص,نامشخص,[],TRENDING_BEAR,100,0,45,28,17,3,6,-11,0,70,COMPLETE,False,False,False,False,2.8908,-0.705,6,1.1266,2.745,2.0442
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_702,2026-06-26 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,16,Low,Low,MONITOR_ONLY,False,565.641,نامشخص,نامشخص,[],VOLATILE,75,16,4,6,19,0,3,-4,0,64,COMPLETE,False,False,False,False,0.5355,-1.3678,6,0.3532,-0.0327,-1.1529
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_708,2026-06-27 16:00:00,BNB/USDT,4h,kucoin,SHORT,61,Medium,Low,WATCHLIST,False,559.12,558 - 561,569,"[""551"", ""544"", ""538""]",TRENDING_BEAR,62,0,61,28,24,2,3,0,0,58,COMPLETE,True,False,False,False,2.141,-0.692,6,0.3486,0.4888,1.9348
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_714,2026-06-28 16:00:00,BNB/USDT,4h,kucoin,SHORT,76,Medium-High,Low,ACTIONABLE,True,548.302,547 - 550,557,"[""541"", ""535"", ""530""]",TRENDING_BEAR,62,0,76,28,27,9,7,-2,0,52,COMPLETE,False,False,False,True,0.4926,-2.6192,6,-0.5032,-0.9767,-2.4441
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_720,2026-06-29 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,42,Low,Low,MONITOR_ONLY,False,561.703,نامشخص,نامشخص,[],TRENDING_BEAR,62,42,8,17,30,7,4,0,0,46,COMPLETE,False,False,False,False,0.0928,-3.2227,6,-0.3742,-1.6697,-2.5261
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_726,2026-06-30 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,48,Low,Low,MONITOR_ONLY,False,547.514,نامشخص,نامشخص,[],TRENDING_BEAR,62,9,48,28,20,3,0,-5,0,40,COMPLETE,False,False,False,False,1.4604,-1.8699,6,-0.1872,-0.0981,0.6637
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_732,2026-07-01 16:00:00,BNB/USDT,4h,kucoin,NEUTRAL,37,Low,Low,MONITOR_ONLY,False,551.148,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,37,11,16,0,8,0,0,34,COMPLETE,False,False,False,False,2.8853,-0.8765,6,-0.1343,-0.3344,1.2429
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_738,2026-07-02 16:00:00,BNB/USDT,4h,kucoin,LONG,52,Low,Low,NOT_ACTIONABLE,False,557.998,556 - 559,548,"[""566"", ""573"", ""580""]",TRENDING_BULL,37,52,9,28,17,3,7,-5,0,28,COMPLETE,True,False,False,False,2.3753,-0.3151,6,0.1267,0.6783,2.088
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_744,2026-07-03 16:00:00,BNB/USDT,4h,kucoin,LONG,86,High,Low,ACTIONABLE,True,569.649,568 - 571,561,"[""577"", ""583"", ""588""]",TRENDING_BULL,75,86,0,28,30,7,10,0,0,22,COMPLETE,True,False,False,False,1.594,-0.1987,6,0.7254,0.0002,1.0517
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_750,2026-07-04 16:00:00,BNB/USDT,4h,kucoin,LONG,52,Low,Medium,NOT_ACTIONABLE,False,575.64,574 - 577,568,"[""582"", ""587"", ""593""]",TRENDING_BULL,100,52,0,28,17,0,10,-9,0,16,COMPLETE,True,True,False,False,2.8148,-1.2794,6,-0.0266,-0.0085,2.3628
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BNBUSDT_756,2026-07-05 16:00:00,BNB/USDT,4h,kucoin,LONG,51,Low,Medium,NOT_ACTIONABLE,False,589.241,587 - 590,581,"[""596"", ""602"", ""608""]",TRENDING_BULL,62,51,0,28,22,0,7,-10,0,10,COMPLETE,False,False,False,True,0.7058,-3.2348,6,0.1101,-1.226,-0.7135
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_120,2026-03-21 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,39,Low,Low,MONITOR_ONLY,False,1.43712,نامشخص,نامشخص,[],SIDEWAYS,50,0,39,28,22,0,3,-4,0,646,COMPLETE,False,False,False,False,0.3876,-3.9009,6,-1.9769,-2.3478,-3.6448
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_126,2026-03-22 16:00:00,XRP/USDT,4h,kucoin,SHORT,60,Medium,Low,WATCHLIST,False,1.38474,1.38 - 1.39,1.41,"[""1.36"", ""1.35"", ""1.33""]",TRENDING_BEAR,62,0,60,28,23,0,7,-2,0,640,COMPLETE,False,False,False,True,1.6566,-5.861,6,-0.0065,0.8688,-3.613
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_132,2026-03-23 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,25,Low,Low,MONITOR_ONLY,False,1.43477,نامشخص,نامشخص,[],TRENDING_BEAR,62,25,7,17,25,5,0,-6,0,634,COMPLETE,False,False,False,False,0.3645,-3.5399,6,-0.1924,-0.2363,-3.2681
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_138,2026-03-24 16:00:00,XRP/USDT,4h,kucoin,SHORT,57,Medium,Low,WATCHLIST,False,1.38788,1.38 - 1.39,1.42,"[""1.36"", ""1.34"", ""1.32""]",TRENDING_BEAR,62,0,57,28,24,0,3,-2,0,628,COMPLETE,False,False,False,True,0.0987,-3.5767,6,-2.0103,-2.3021,-1.7184
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_144,2026-03-25 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,40,Low,Medium,MONITOR_ONLY,False,1.41173,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,40,28,14,0,3,-7,0,622,COMPLETE,False,False,False,False,0.7409,-5.3353,6,0.1948,-1.846,-4.7509
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_150,2026-03-26 16:00:00,XRP/USDT,4h,kucoin,SHORT,62,Medium,Low,WATCHLIST,False,1.34466,1.34 - 1.35,1.37,"[""1.32"", ""1.30"", ""1.28""]",TRENDING_BEAR,62,0,62,28,25,3,7,-5,0,616,COMPLETE,True,False,False,True,1.9351,-2.0734,6,-1.1951,-1.0575,1.4264
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_156,2026-03-27 16:00:00,XRP/USDT,4h,kucoin,SHORT,67,Medium,Low,WATCHLIST,False,1.32548,1.32 - 1.33,1.35,"[""1.30"", ""1.28"", ""1.27""]",TRENDING_BEAR,100,0,67,28,23,0,10,-2,0,610,COMPLETE,False,False,False,True,0.4745,-2.4904,6,-0.0113,-1.1732,-1.4764
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_162,2026-03-28 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,44,Low,Low,MONITOR_ONLY,False,1.34505,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,44,17,19,0,6,0,0,604,COMPLETE,False,False,False,False,0.2201,-2.0958,6,-0.8513,-0.8074,-1.9947
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_168,2026-03-29 16:00:00,XRP/USDT,4h,kucoin,SHORT,61,Medium,Low,WATCHLIST,False,1.31822,1.32 - 1.32,1.34,"[""1.30"", ""1.29"", ""1.27""]",TRENDING_BEAR,100,0,61,28,17,0,10,0,0,598,COMPLETE,True,False,False,True,1.6257,-3.6875,6,-0.6964,-3.045,-0.3861
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_174,2026-03-30 16:00:00,XRP/USDT,4h,kucoin,SHORT,59,Medium,Low,WATCHLIST,False,1.32331,1.32 - 1.33,1.35,"[""1.30"", ""1.29"", ""1.27""]",TRENDING_BEAR,62,0,59,28,24,0,3,0,0,592,COMPLETE,False,False,False,False,1.4139,-1.8658,6,-0.0393,0.3106,-1.6224
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_180,2026-03-31 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,44,Low,Low,MONITOR_ONLY,False,1.34478,نامشخص,نامشخص,[],TRENDING_BEAR,62,44,19,17,30,13,0,0,0,586,COMPLETE,False,False,False,False,1.7401,-0.9831,6,-0.235,0.8648,0.3904
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_186,2026-04-01 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,34,Low,Medium,MONITOR_ONLY,False,1.35003,نامشخص,نامشخص,[],SIDEWAYS,62,34,6,28,17,3,3,-7,0,580,COMPLETE,False,False,False,False,0.5007,-5.1725,6,-0.1718,-2.4244,-3.0977
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_192,2026-04-02 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,38,Low,Low,MONITOR_ONLY,False,1.30821,نامشخص,نامشخص,[],SIDEWAYS,50,11,38,28,17,5,3,-5,0,574,COMPLETE,False,False,False,False,2.044,-0.36,6,0.8905,0.8042,0.7017
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_198,2026-04-03 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,32,Low,Low,MONITOR_ONLY,False,1.31739,نامشخص,نامشخص,[],UNKNOWN,25,3,32,17,16,0,3,-4,0,568,COMPLETE,False,False,False,False,0.3917,-0.8039,6,0.0812,-0.1032,0.0167
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_204,2026-04-04 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,23,Low,Low,MONITOR_ONLY,False,1.31761,نامشخص,نامشخص,[],SIDEWAYS,37,23,7,6,22,0,5,0,0,562,COMPLETE,False,False,False,False,0.148,-2.9364,6,-0.1829,-1.4929,-1.3099
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_210,2026-04-05 16:00:00,XRP/USDT,4h,kucoin,SHORT,54,Low,Medium,NOT_ACTIONABLE,False,1.30035,1.30 - 1.30,1.32,"[""1.29"", ""1.27"", ""1.26""]",TRENDING_BEAR,100,0,54,28,17,0,10,-7,0,556,COMPLETE,False,False,False,True,0.2453,-4.3696,6,-1.9772,-3.3545,-3.1738
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_216,2026-04-06 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,33,Low,Low,MONITOR_ONLY,False,1.34162,نامشخص,نامشخص,[],SIDEWAYS,50,33,4,28,17,0,3,-5,0,550,COMPLETE,False,False,False,False,0.1506,-3.4749,6,-1.5653,-2.1616,-2.0617
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_222,2026-04-07 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,25,Low,Low,MONITOR_ONLY,False,1.31396,نامشخص,نامشخص,[],SIDEWAYS,62,15,25,17,17,3,3,-5,0,544,COMPLETE,False,False,False,False,6.2635,-0.0266,6,4.9416,4.9971,2.8547
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_228,2026-04-08 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,47,Low,Medium,MONITOR_ONLY,False,1.35147,نامشخص,نامشخص,[],TRENDING_BULL,100,47,0,28,17,3,6,-9,0,538,COMPLETE,False,False,False,False,0.6874,-2.1784,6,-0.6378,-1.4525,0.3189
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_234,2026-04-09 16:00:00,XRP/USDT,4h,kucoin,LONG,51,Low,Low,NOT_ACTIONABLE,False,1.35578,1.35 - 1.36,1.33,"[""1.38"", ""1.39"", ""1.41""]",TRENDING_BULL,62,51,0,28,19,3,3,-4,0,532,COMPLETE,False,False,False,False,1.0149,-1.5327,6,-0.9205,-1.425,0.5215
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_240,2026-04-10 16:00:00,XRP/USDT,4h,kucoin,LONG,65,Medium,Low,WATCHLIST,False,1.36285,1.36 - 1.37,1.34,"[""1.38"", ""1.40"", ""1.41""]",TRENDING_BULL,62,65,0,28,30,0,3,0,0,526,COMPLETE,False,False,False,True,0.8989,-1.684,6,-0.5136,-1.2122,0.5804
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_246,2026-04-11 16:00:00,XRP/USDT,4h,kucoin,LONG,73,Medium-High,Low,WATCHLIST,False,1.37076,1.37 - 1.37,1.35,"[""1.39"", ""1.40"", ""1.42""]",TRENDING_BULL,62,73,0,28,30,4,7,0,0,520,COMPLETE,False,False,False,True,0.1525,-3.7359,6,-1.1899,-2.9575,-2.8977
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_252,2026-04-12 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,33,Low,Low,MONITOR_ONLY,False,1.33104,نامشخص,نامشخص,[],SIDEWAYS,62,10,33,28,17,0,3,-5,0,514,COMPLETE,False,False,False,False,1.8279,-0.8655,6,-0.4868,-0.408,1.6889
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_258,2026-04-13 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,46,Low,Low,MONITOR_ONLY,False,1.35352,نامشخص,نامشخص,[],TRENDING_BEAR,37,46,13,17,30,11,4,0,0,508,COMPLETE,False,False,False,False,3.0956,-0.7004,6,1.6254,1.0735,0.5283
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_264,2026-04-14 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,38,Low,Low,MONITOR_ONLY,False,1.36067,نامشخص,نامشخص,[],SIDEWAYS,50,38,9,28,17,5,3,-5,0,502,COMPLETE,False,False,False,False,3.5166,-0.7761,6,0.0838,-0.6342,2.8684
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_270,2026-04-15 16:00:00,XRP/USDT,4h,kucoin,LONG,80,Medium-High,Low,ACTIONABLE,True,1.3997,1.39 - 1.40,1.38,"[""1.42"", ""1.43"", ""1.45""]",TRENDING_BULL,62,80,0,28,27,13,7,-2,0,496,COMPLETE,True,True,True,False,4.7767,-1.3503,6,-0.548,0.4408,4.6531
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_276,2026-04-16 16:00:00,XRP/USDT,4h,kucoin,LONG,65,Medium,Medium,WATCHLIST,False,1.46483,1.46 - 1.47,1.44,"[""1.49"", ""1.51"", ""1.53""]",TRENDING_BULL,62,65,0,28,24,11,7,-12,0,490,COMPLETE,True,False,False,True,3.0693,-2.8754,6,-0.809,-1.8712,1.5333
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_282,2026-04-17 16:00:00,XRP/USDT,4h,kucoin,LONG,58,Medium,Medium,WATCHLIST,False,1.48729,1.48 - 1.49,1.46,"[""1.51"", ""1.53"", ""1.56""]",TRENDING_BULL,100,58,0,28,19,5,10,-13,0,484,COMPLETE,False,False,False,True,0.1432,-4.3099,6,-0.786,-0.8821,-4.0671
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_288,2026-04-18 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,22,Low,Low,MONITOR_ONLY,False,1.4268,نامشخص,نامشخص,[],TRENDING_BULL,62,22,10,11,8,0,6,-5,0,478,COMPLETE,False,False,False,False,1.4073,-1.0709,6,0.3785,-0.4654,-0.6049
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_294,2026-04-19 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,44,Low,Low,MONITOR_ONLY,False,1.41817,نامشخص,نامشخص,[],TRENDING_BULL,62,15,44,17,30,9,4,0,0,472,COMPLETE,False,False,False,False,1.3066,-1.913,6,-1.7036,-0.201,0.8603
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_300,2026-04-20 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,28,Low,Low,MONITOR_ONLY,False,1.43037,نامشخص,نامشخص,[],TRENDING_BEAR,37,0,28,11,13,0,6,-4,0,466,COMPLETE,False,False,False,False,1.3074,-1.3074,6,-0.4125,0.6201,-1.1801
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_306,2026-04-21 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,49,Low,Low,MONITOR_ONLY,False,1.41349,نامشخص,نامشخص,[],TRENDING_BULL,62,15,49,28,28,5,4,0,0,460,COMPLETE,False,False,False,False,3.4737,-0.0962,6,1.4291,2.8879,1.9731
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_312,2026-04-22 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,27,Low,Low,MONITOR_ONLY,False,1.44138,نامشخص,نامشخص,[],SIDEWAYS,62,27,26,22,14,3,3,-5,0,454,COMPLETE,False,False,False,False,0.0992,-2.2381,6,-0.8374,-1.432,-0.802
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_XRPUSDT_318,2026-04-23 16:00:00,XRP/USDT,4h,kucoin,NEUTRAL,22,Low,Low,MONITOR_ONLY,False,1.42982,نامشخص,نامشخص,[],SIDEWAYS,37,17,22,6,16,11,3,-4,0,448,COMPLETE,False,False,False,False,1.4247,-0.4035,6,0.6092,0.1958,0.642
